run_id,experiment_id,scenario_id,mode,seed,network_profile,task_success,result_status,task_completion_time_ms,cloud_invocation_count,uploaded_bytes,downloaded_bytes,mode_switch_count,cache_hit_count,cache_miss_count,simulated_collision_count,unsafe_counterfactual_count,config_hash,result_hash
run-b07e038806bd9413,full-s05_target_lost-pcsc-good-0,S05_TARGET_LOST,PCSC,0,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,15cb6b3f9a79815ee5d6f9332997042ed70af2dc67549b721f94644b54cb888c,a50585c0decf1612c5073768de882bf9056de71662dea9e84021c0e58a9f3e60
run-9af5e97c9111d557,full-s05_target_lost-pcsc-good-1,S05_TARGET_LOST,PCSC,1,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,a5bfb0b46921b6d2ede813914a1dbd8cd30465ba7359d8029ed3d2119ca9b69e,77dcf747855ccdebd4f6d96e649733f863614a6e63094197676ec82bc0c688ad
run-62dc57627aef6910,full-s05_target_lost-pcsc-good-2,S05_TARGET_LOST,PCSC,2,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,b1f1a99dd013da3ceed82b029a31a4f475a45ec13d2c5c5b9d277d84d1a8513a,4a6b0ff8cecbe3a8de90376159eaeddb8944cf35bb8719ccef7315182679f300
run-5b3eefcf7f288d8f,full-s05_target_lost-pcsc-good-3,S05_TARGET_LOST,PCSC,3,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,cf2ef22bfd6ce36c0687ae32c42773f2ee68ce3758d9022ae7dbbfbe7cffe2a5,8db5356defe1cf66cba1d3734459494b8601933012ebb666224626ea48d5a8f3
run-1881c236b68716f1,full-s05_target_lost-pcsc-good-4,S05_TARGET_LOST,PCSC,4,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,4c4f3a7d4ff93460f2edc4e8a6199dd0055dc6feb37cf19d8980ce76ac84a96a,f5ff1cc514ea9fc065a431cb03f883121e531898dacdb08a6d6715ac86bdda94
run-22ef9c9ff54d5f46,full-s05_target_lost-pcsc-good-5,S05_TARGET_LOST,PCSC,5,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,4b889f9057388b5b9786d5493e6f65953bc3df78b54048dbe72191066fecc614,39db909198cac6c2d9908e390d6752a78537511ee73283b5013771c4dde5766e
run-b979957e24f0bd23,full-s05_target_lost-pcsc-good-6,S05_TARGET_LOST,PCSC,6,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,2f1131a1ce98fcdb2fbbe5d8a3573632c57a0d40eb8d2cb24d96199afd980cd0,61eabec815030045db69e48898f8d85ea6c65364ef388dfa909a5d5f8284b169
run-1651bb40fd6ed088,full-s05_target_lost-pcsc-good-7,S05_TARGET_LOST,PCSC,7,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,ca63169953e4af14043d264aec106dfb0b0aa21d700f444f3cc63ba2e12078ad,2e694aa4263fbcfcf051f84b28a2dd171132de6c2420efb9c2f0464fa35bf993
run-89ca4eeab66ceb05,full-s05_target_lost-pcsc-good-8,S05_TARGET_LOST,PCSC,8,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,3688724a1026568b008e563d42e3181da576925e5b509cb72864d41653cb3619,09097b5b00dfa81ee4223503ce3cf108d3d00036e56f173bc7a06ebbce230074
run-d76c73ba381b8891,full-s05_target_lost-pcsc-good-9,S05_TARGET_LOST,PCSC,9,GOOD,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,3412bdc4f9d80e2f3108beab7db8a4b49f95fa32f8fff7ad5b5c8a927727c1f8,cdcff53bba054c897f566a15b00b5160d0b04b51cf1582062672899a4de0b772
run-710d8890a4159bb4,full-s05_target_lost-pcsc-normal-0,S05_TARGET_LOST,PCSC,0,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,9262eef0914a06069800ee9570ac2e503028f3acd68a1ceb0abe13264d4235cf,23a2771bdf9cb6e76c4973d034ff04ffd4cae6095dee96aa0399ccb5f9ab0246
run-071e0978480bba71,full-s05_target_lost-pcsc-normal-1,S05_TARGET_LOST,PCSC,1,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,c6d287cf803f053f2f4a57b9306d18b7b648a697a4923e29583b9d54a1b44b46,d7d58fdbd7f0696e6dae137a33f63710b9870315b9c32ca3b5a593d0d85d463c
run-56b554b57fbd0112,full-s05_target_lost-pcsc-normal-2,S05_TARGET_LOST,PCSC,2,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,7def4183b7d11ca00580d94da5fac746499932eab0a8c57619dcfe7e217d54fe,086927349cd5b74ef23a264f95def683b1a55e736829bb8b014c05901e2a1efe
run-ec3e55a3e1221c81,full-s05_target_lost-pcsc-normal-3,S05_TARGET_LOST,PCSC,3,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,a4b5d7192010d03bf17f570efbc025ae5ecb16cc4e30d069ac033cdb7bdbde9d,825c5a8d35efa1606d1ba07d71a88707f0227cc78b47f11fb0815d28532a4d7c
run-7392b1f94f0eaa89,full-s05_target_lost-pcsc-normal-4,S05_TARGET_LOST,PCSC,4,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,017f48726a9c4b37298779b808559bea336ca64a0895a1ac0fa8be0b685cc12c,1478f8b51bfad9f6f7b4e6a100a8adee3894ee3ac0f2dccde827ca78663d73fd
run-b09d1d638c4674e4,full-s05_target_lost-pcsc-normal-5,S05_TARGET_LOST,PCSC,5,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,01375f63b5cd91213dbdc3245ce0dd08ecd4d79db447d61376afbed33bc8c683,d186b85976f64935b223f10638f93bcef2e02106a7c28e72a87e0367288e4754
run-8a37099cd8573054,full-s05_target_lost-pcsc-normal-6,S05_TARGET_LOST,PCSC,6,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,ce977a7de3403dc676906f42c80f59dc2feedebbd6eacedab9582d6b95394cc8,9c8350b1f8e7d5a456c6bf8d8fe2ac66d4a3cf1574aaa502cfcdb2c34e111c3b
run-f1d69480e830da9e,full-s05_target_lost-pcsc-normal-7,S05_TARGET_LOST,PCSC,7,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,9fc4832e49ec5fe153b2c377a8f650bf9eaf62276f21505821124d996efbae5f,f40a1064a474ebc5523cd9203e4150738cb392d14012c39e9324212f809a1bf1
run-79128e8354e8c4a6,full-s05_target_lost-pcsc-normal-8,S05_TARGET_LOST,PCSC,8,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,fe9cdf2f3ad5023bf9122f7dfe28928356904e3e00743047c4922cc0498421d0,f85b47b549fdc3b34ad8055bb14c7b02a63e1f059cc1f230b9fe2a75f5c6a630
run-f1467dd2b8a56fdb,full-s05_target_lost-pcsc-normal-9,S05_TARGET_LOST,PCSC,9,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,f0692457e3312c146713ec2d3c5a222862cbb1e8124e4324518c5e208c81ab5f,cc24dc99525f52e10d52c5c07e31672929f010dbaf3455985ce57b8badc9c7b3
run-55e8419376b1447a,full-s05_target_lost-pcsc-degraded-0,S05_TARGET_LOST,PCSC,0,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,32674553a5356831ad990d1e0e929d127c1bc4cb1d602b3170ff38943a608b8a,095975e332a01b964cbd9c1f1611394c641227911219e2420cbf68c69c51d180
run-cef9188a111bd3af,full-s05_target_lost-pcsc-degraded-1,S05_TARGET_LOST,PCSC,1,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,5d0b51f26271a28e97dda9115bfc3057c176a2af89864721b695e8b407e610fc,cc12ae2693de71c6099bed96986d76345c7cb747cf54ba807737b29602bcb81b
run-47f868e4597de178,full-s05_target_lost-pcsc-degraded-2,S05_TARGET_LOST,PCSC,2,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,80c0e75060e8060a958747618236589d60e70ff9dd15a8ca0863dae9ed77538d,ca02101f75174b01beedf6b87d9df1fa45d5317e79c32ce423b459ef0e9b50ec
run-b331c5ffacfc2888,full-s05_target_lost-pcsc-degraded-3,S05_TARGET_LOST,PCSC,3,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,ed8592feb351d27aad5e35a7b901192c633adf7fa54cb34f010e1c21027231cc,0751ffcbefff61b734ba2e2f4913294412fbb955fbaadb6727bfebf814adaaae
run-829188d6affdb8d0,full-s05_target_lost-pcsc-degraded-4,S05_TARGET_LOST,PCSC,4,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,f4bde7f81dbc7e1d501d8ae83f78403fc5e53b64702f610fe8ef6849725203b1,aee24e7119243af0581e1dcdf2462f5116195a32b864114787debd49c17f8e34
run-0ad556b382e947fe,full-s05_target_lost-pcsc-degraded-5,S05_TARGET_LOST,PCSC,5,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,886edabe0a5bc946f032d44bdbbb6c1da7f274d10c6bc357aabf7e0e0bee8251,197ab7b354b9a0564f7c6bacec15b8ba7db7a1761063d5d3c9f43f2ba7bfd597
run-ebd135cf39ab6232,full-s05_target_lost-pcsc-degraded-6,S05_TARGET_LOST,PCSC,6,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,6f37fb1a698c3ce68f47fcffe28f1e7884e5aded8ad0c66803212b4a7f6a9195,93e6827d674e4931f274c3c8d1116e4b5f9f9ec4872dc06b170fb7a96147302c
run-0621d0b0cda8e51c,full-s05_target_lost-pcsc-degraded-7,S05_TARGET_LOST,PCSC,7,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,3036aafd8c2b5fae3b9455bb26b7fa325a56aeac514ec507828b8b7342e444e6,3374bdd6c1fee9ccd3fe07bb149c2ca559694ab8c3a67b682790ffd7b31f17a6
run-2f5381614e0a84a9,full-s05_target_lost-pcsc-degraded-8,S05_TARGET_LOST,PCSC,8,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,10b28b80797d2521316f4145b8b0e1ff8f6b6da00f6155830d961ae065daccdc,37075c4152e443950cd8bdd2215790fbf30c686061dbf4c0abb1d0f3d42056f3
run-8298243dc1beffe8,full-s05_target_lost-pcsc-degraded-9,S05_TARGET_LOST,PCSC,9,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,10312eba3a460ca4529f52de0dd9d4c65de564dc1acf0b40d22ce0c8f196a3d1,44a40f992e819633c5fb86b10954159bff273546ef3b725db4887d683ca3cb4e
run-b3c0a7c142908fdd,full-s05_target_lost-pcsc-poor-0,S05_TARGET_LOST,PCSC,0,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,e2a7c8b5fcc19db20b261fe4f4417fb3186670c5b5b55a5c0682fbb2ca6c0324,ac03c30d720e360f4634ddf179e68561429973cc23188fdf96a7b98a2f732b8d
run-03e68055818ef782,full-s05_target_lost-pcsc-poor-1,S05_TARGET_LOST,PCSC,1,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,80a91ef22e46fdbe80ff9ab11e91e6d60934ad741b89f06c54c5bd68a3eeec1b,a55f05c25b083c9778fc5d61639ab2e84c4eb4dab1c4d604ec7eb78debfb5385
run-6b82e8df475dfa4b,full-s05_target_lost-pcsc-poor-2,S05_TARGET_LOST,PCSC,2,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,5da57461135f0db5d2b7114ad09b4fed45e2f0bfced12c885a1e7750750ba8f6,df073708f0f2142ef63c4dc8e82154f7a761e4495dbad6b99c1a4a8b87aff146
run-86ecb88aa6ee7ae6,full-s05_target_lost-pcsc-poor-3,S05_TARGET_LOST,PCSC,3,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,0fbba11c5bd7f49e77dcb7af4e75b69433a3da0c2e5bf410490bc0f64475da2d,107c67aecee4943a53388f95acac02a2a00b83e76386f9335c1cdf95f8e0c4b3
run-f0281f0691f49169,full-s05_target_lost-pcsc-poor-4,S05_TARGET_LOST,PCSC,4,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,cf06d54a4c9de5e7419ba978d47cfaf122b450405a2bd714a56a2c897ee701cb,1434aafc7c74498b5be80e73190e2300ece8fead83043e00c16d00cad7e9a50e
run-a0cc6eefeebab434,full-s05_target_lost-pcsc-poor-5,S05_TARGET_LOST,PCSC,5,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,2df56a4466a943ba0f4cad35bf9cb2272889ae49676ac47b313087feb43b19b7,91635e34bf10b7e6f694581067ab3c8f665a8f4a1dfc12bf9742c9154c09b307
run-a10b319f88164d6a,full-s05_target_lost-pcsc-poor-6,S05_TARGET_LOST,PCSC,6,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,d159ef55c9b39d174d559484db9c262d92561a9029765b2c15a55f2578daf767,e748adac89704205f0e4598388f0b8e7979566ab56fbbac1dc36b6f6f42680be
run-c3a1e987429ef9ca,full-s05_target_lost-pcsc-poor-7,S05_TARGET_LOST,PCSC,7,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,b9b9cbee3dc18bfc4d6f949451489b1f11feac076aaef6bbf7f238ab41a0e296,f4cc0b9dabb9aa206ac7222299f8205aaeedd5b4516f34d75d21737976ec6ddc
run-abdefdaa3425217e,full-s05_target_lost-pcsc-poor-8,S05_TARGET_LOST,PCSC,8,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,6a116549721ca89b22cc978a9b6a4759e0a7740d480c0222d632b488be86d157,18436f2dc0f5a007a77f24c28b1ee5413e4ccfdc493fdd91985a31d05849d53a
run-e7b718ae31089c34,full-s05_target_lost-pcsc-poor-9,S05_TARGET_LOST,PCSC,9,POOR,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,b0beb807a9cf9546f534b822507dba71c29156e8841e15ed9f7f9f19bc165868,2696e92c2eef47f85056c6b3176ebb8a45804b06fcb16324d54846918c1e4681
run-694969950b8b45c5,full-s05_target_lost-pcsc-severe-0,S05_TARGET_LOST,PCSC,0,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,5dfa950da4354e5113d90ea99661556e92d0bd2a0e302718b2b3984709a4b056,32233da51f2d3595b9e900150226ec0baafbece3f8a6ba14b02ee0edd7ad3a40
run-0804d4ac47673408,full-s05_target_lost-pcsc-severe-1,S05_TARGET_LOST,PCSC,1,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,e6a84622b158d32c52c6f89a80d7240314cd6387c157447a647bda4f1f0fdea4,af4288f56bc79e6188c47e9260cc8670fe2a7bee79781c2625e738407731ab0e
run-f7bd452faacefc58,full-s05_target_lost-pcsc-severe-2,S05_TARGET_LOST,PCSC,2,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,629ffad1037ff566d8275cd72716d2c6c04547e04fadd99fb73cba5342f0cc44,afdb331a5edecb77da18d215a64363bee7b20d35373f6e8ba3954a00216e3bef
run-c870d67957ee8a98,full-s05_target_lost-pcsc-severe-3,S05_TARGET_LOST,PCSC,3,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,f668815768ee995322e4294cdc64269d5a917883d37fadb18ca9214d969179c5,00637fe0bc6b73a830232ed73ed27332c43fbc33c3a9c0facff53a5e2ce0b556
run-6d6774abc52c8e28,full-s05_target_lost-pcsc-severe-4,S05_TARGET_LOST,PCSC,4,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,ce93e61d6dae60d8322b21f8ff6dd74d6e54827a1eca245e215b125470d8c211,796c5a8f9721152ec8dfc23fd2dde7ff525f09ae33e7853f6164a6b8884c1d3a
run-691a5317effabbd7,full-s05_target_lost-pcsc-severe-5,S05_TARGET_LOST,PCSC,5,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,c2643b1daf5d7598147e9a087295019a55b42db837e7c9a5bf4369fa1e1ea830,561eb6a03d243843149a4493d52b0e91fb8980a28483458d36ecaae5ffe1a222
run-b3801d38fa9e2142,full-s05_target_lost-pcsc-severe-6,S05_TARGET_LOST,PCSC,6,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,6f8cf7e9a2fb654389c8ee24750a5ef0f349e8a82cf773b801df4b81baee92c5,d19b43e632d7b362beca83279d1167d5d824e3f78f6d364b98ec031d8e17240e
run-333d5defc2f288a8,full-s05_target_lost-pcsc-severe-7,S05_TARGET_LOST,PCSC,7,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,f7e6adfb04a2d9abf5aae8fc4cc7ec824bba0880e5a7bf347e3c6273540e6e0c,c6a21a95dc20251bf32144eb56ea062a17e459f385c3d1fbdce1de67e61b91b5
run-0466e02adf389afc,full-s05_target_lost-pcsc-severe-8,S05_TARGET_LOST,PCSC,8,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,6dd5d7a2927b4e2d53f772076339718cb2d49d52f09e55e119071129ba6ddd8c,1b00d213dc364ce331cc3019b6c0b9f297848d2f6cbd1140892727ff3a8e1c46
run-ac81d556a65187ef,full-s05_target_lost-pcsc-severe-9,S05_TARGET_LOST,PCSC,9,SEVERE,False,NEEDS_OBSERVATION,1100,0,0,201,0,0,1,0,0,fcf9637e0992fa427530d2a592f7f8d29f014b4735dd99e00c7875220e9fe73b,a6ffb117d7fbfbcca738187bda88cbfe92c1d8a357b584f893c4f0a9a9ab12d9
run-f0e72b60d90fe5ba,full-s05_target_lost-eteac-good-0,S05_TARGET_LOST,ETEAC,0,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,f1576f43c000430ee900068628c8bac88900f5aa03102d044092c0052796f585,757806835cd17955bda15f30db0f9cb380e951e2ec2550f114e7e77d0de59c9b
run-9e7b4ee4ed25ab00,full-s05_target_lost-eteac-good-1,S05_TARGET_LOST,ETEAC,1,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,ca1afed35b0c21afb35955bfad71cd58c6a8a72329e7005b2d15dfc3c84ed92e,e516d590395973703227884fa5b859db7be05d0534b62515d4ebc36b1c891bac
run-37b9a7efa6cdb1b3,full-s05_target_lost-eteac-good-2,S05_TARGET_LOST,ETEAC,2,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,da58418a833348778f5f3bb81cfbcb27ce79363d198a763d373ce993409104bb,00b20ded80d45fbe96a5d0f7e460e8ae5188c0dec55c92cd7aa1a6e94565567f
run-dcc797e19ffc3b9e,full-s05_target_lost-eteac-good-3,S05_TARGET_LOST,ETEAC,3,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,b17363d3b1d916940563f3a8d311cd51165d56017357a48a8a2d2a8250df51ca,9dbafe9aeb438d73d78a52a0b2e465fdd0acf03e1d1f00a8dea241ef8fb42567
run-de7ad94d4d5cd3d4,full-s05_target_lost-eteac-good-4,S05_TARGET_LOST,ETEAC,4,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,64c45079ef6d830595a4db633bf9b058d5eecae0749a33c3965d06c20f4a4daa,bc3431f4c1d5d40c8bbb2b342f55f421b6fd6539cc460c61f86c0fb330a0f6f0
run-3b812c2806f08be4,full-s05_target_lost-eteac-good-5,S05_TARGET_LOST,ETEAC,5,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,c6e9000afaf8663a91937ffe3ad81e6c4991f7b856bdf2831b2d4d7965a3b1c0,6a4186d62f5cd1a18411c190a2093a9cdc4b075a7065cbea81dd2ca2f8524606
run-5bc98f6c4782eb3a,full-s05_target_lost-eteac-good-6,S05_TARGET_LOST,ETEAC,6,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,35a4a977b209b0647eed54afb3914d992ed9313560ceac929d7143d00750936c,6dcd2c952db20c4228bf3c916bb02887d07e3df68ee9242d1a6c7daca98964eb
run-ed9d69e12597de0b,full-s05_target_lost-eteac-good-7,S05_TARGET_LOST,ETEAC,7,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,7411b9e59cc2f6b25a91e07a3b2113152f70d09c6e4312f4b26684ee4563af0f,a095d6e111583bc88e374a572e34e85db2ad3db917147d8221dd83a8704aab89
run-3c95fdb9370fab13,full-s05_target_lost-eteac-good-8,S05_TARGET_LOST,ETEAC,8,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,57a26ade90c8eb09747c6958061911fc633883b4bc14f1614430969d2c7367bf,ce896a3003e60c7fe71e8d547a25aa9db0617a9c746bdae54bbbc6068754b22d
run-ae35a47cce9f606d,full-s05_target_lost-eteac-good-9,S05_TARGET_LOST,ETEAC,9,GOOD,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,5e0714a4276cc79892c1b21d81c29e9a01c9b28728bda4d6a507d6c7a0e285fa,60295083f4314e1ef7d8af1b23e40dbabffd0bb8b70be1058f36b7e1a5f68856
run-0406989f3c7d183a,full-s05_target_lost-eteac-normal-0,S05_TARGET_LOST,ETEAC,0,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,13f46373daf881b558bedb98301fa97b56cb8d1a9c578e56120774dd2d00b289,f5a9f6315d3a45077af8779d91f232c051aa3eab54bac2fd6bc04928eae1915a
run-a59cc70baaeb39ee,full-s05_target_lost-eteac-normal-1,S05_TARGET_LOST,ETEAC,1,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,8f41756f6d22b4d1f375588d5f6201405958254d65d37a3bf257395bee178551,4b6551ee02870d43d836ca85372cd8c8ceecd21eaf3396bda85dcb1ba92aca82
run-deedd3efde9ef591,full-s05_target_lost-eteac-normal-2,S05_TARGET_LOST,ETEAC,2,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,238d66ddc931c5e5d80f6df5db3051cfde567c97e2d6badee2a9184c63e4c591,7a36a3da6b9b5cf2c0cc25780f602ce31be7ca7d6bf8f639efc7338fe1ed972f
run-c1d7b5b6d78cd749,full-s05_target_lost-eteac-normal-3,S05_TARGET_LOST,ETEAC,3,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,fe338e73ae7bf5c997e08170ad54e937cf55c4d558e8332542eaa13aa0fefe2e,3a4da593bc62fa6be640944413a9363fe837ab9c75ccc92dbcc75c670ee76329
run-0bb34ef33e8c69fd,full-s05_target_lost-eteac-normal-4,S05_TARGET_LOST,ETEAC,4,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,bf92651410cefc31c690a90f8c18231f0b53031b78e91cc13d176fd17bc089a3,9332f9085951795045b3f16a9b525c920d74afdc3d8addbef4d9d841287583c0
run-17ed92b844ab466a,full-s05_target_lost-eteac-normal-5,S05_TARGET_LOST,ETEAC,5,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,14a2ae79f1871c08b5439709a11857c9c3b160c8305ad1bb27038e5e40492b5b,1adad9c3f7226126640a0ba8eeea17e45a2c6ca95e038201700aae923c8a0306
run-8ad39fd2bf435b85,full-s05_target_lost-eteac-normal-6,S05_TARGET_LOST,ETEAC,6,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,2356c6251e0b466526a1b626d2360c648e28301dcf984583a986882c7405be77,fa33cf712fb01852081a8a04b0fd9778bee1c2c8f6b74ea1ad363d7d2a50b9c2
run-98f8f33622ff5c37,full-s05_target_lost-eteac-normal-7,S05_TARGET_LOST,ETEAC,7,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,07e4bd7b766573aa8f6cf02d3c7f2a8b934d0bbf74624dddca9ed12142bb244b,4ded02d8fb75a0ac302764bfcaedd26020c1d18d51ccbaa9ca004f55be69e561
run-c9b73830555bb322,full-s05_target_lost-eteac-normal-8,S05_TARGET_LOST,ETEAC,8,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,baae02c8ffd85ab96a4d790e0d8d0bb6c2e72d55febfbcc54ad6bb7e94c0b276,209ef3b5af036b0707ae5e4b2949b5c9adf2f05f7025cb732b29ed92593d38e3
run-8096e9cbaa8270ea,full-s05_target_lost-eteac-normal-9,S05_TARGET_LOST,ETEAC,9,NORMAL,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,12e1584e69e68380e4cc27217f3638b12e94090d9c37297e8c76762e70948587,1036b10d772c090cf44e31a147458f5f7938edd920815d941457acd8befe7d9b
run-81f063e9bf8f026e,full-s05_target_lost-eteac-degraded-0,S05_TARGET_LOST,ETEAC,0,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,1599719432f28708333288356b63bf674ca841522be6651b8144ef03d963fb97,1492dbfeeaf82c4a7a28234d897d2b709d8f1796d28668e8688caff950314345
run-8b3a16d60a721301,full-s05_target_lost-eteac-degraded-1,S05_TARGET_LOST,ETEAC,1,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,4d9cd492d4597b43aa566b52b2c4f81ff012c9ad2916ef0ac623e8cdf428b5b9,2876eec4a7ef45d65d0712ba8eb8561a856272d19e1618dc1192899e6d3570db
run-84f9378b00a36ff0,full-s05_target_lost-eteac-degraded-2,S05_TARGET_LOST,ETEAC,2,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,cad6c8eabf8d2facf69fa1e735311092069b585af9b6b8aa8b752380e905b1e3,6a5d96c5bd940945e8094858f0ecb0c9174285086c66d2d8697141a68ebcfecd
run-7af26b91c0ee6890,full-s05_target_lost-eteac-degraded-3,S05_TARGET_LOST,ETEAC,3,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,30366d45ab60f086d68e26c0c2322671dd66efd55fe165488457a4c2316697e4,81670ba03a441cd519052ef91684ac0ed8aeac61f7ce848ad9321bb91a725140
run-e7ac75c275f1bbe4,full-s05_target_lost-eteac-degraded-4,S05_TARGET_LOST,ETEAC,4,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,ba42333ee0adefdcb6551397913c3632aef56a667f9f3a409de916b14c85101a,1fe770d5e8abf7d4e16c177164d2221d0072c1d5e0a40066f9ca0c68cc404f27
run-0fbcf3051675a80e,full-s05_target_lost-eteac-degraded-5,S05_TARGET_LOST,ETEAC,5,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,dbee0ffa1d37ea9aa7d7bc1c228de6394ac79c2afe738b6e9413b269b1849233,bee1b31a2c5c3d72585c80f89f02b67458894131758515f677156f8434d251d9
run-2d6b7cd9cc4d8050,full-s05_target_lost-eteac-degraded-6,S05_TARGET_LOST,ETEAC,6,DEGRADED,False,NEEDS_OBSERVATION,1100,0,0,0,0,0,1,0,0,e685420c0841b516b2168af078acfb27533b7c3c9fc2ff22410bb7dfe1f2851c,fa3ac661ba8ce8c5cec346a246f7f342cf73482efd986ed85f4772279b26d7d1
